filepath,label,subset,sample
"images/train/(cali.) Unit 1 1-2(4,2)_08778.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08779.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08780.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08781.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08782.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08783.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08785.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08786.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08787.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08789.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08793.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08796.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08797.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08798.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08799.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08800.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08801.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08802.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08803.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08804.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08810.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08811.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08812.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08813.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08815.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08816.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08821.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08822.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08823.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08824.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08829.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08845.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08849.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08853.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08857.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08859.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08861.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08862.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08863.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08864.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08865.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08866.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08868.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08875.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08877.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08878.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08880.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08882.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08883.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08884.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08885.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08886.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08890.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08891.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08892.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08893.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08896.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08897.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08898.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08900.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08901.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08902.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08903.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08904.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08905.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08906.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08907.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08909.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08910.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08911.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08916.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08917.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08918.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08922.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08924.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08950.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08952.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08955.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08956.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08957.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08958.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08959.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08960.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08962.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08963.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08966.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08971.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08972.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08973.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08974.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08976.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08977.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08978.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08979.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08981.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08982.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08983.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08984.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08985.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08986.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08987.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08988.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08989.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08990.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08994.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08995.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08996.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08997.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08998.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_08999.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09005.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09006.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09007.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09008.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09010.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09011.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09012.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09013.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09014.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09015.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09016.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09017.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09018.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09019.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09020.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09021.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09022.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09041.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09044.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09045.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09046.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09047.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09051.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09052.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09053.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09054.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09055.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09056.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09057.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09058.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09059.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09061.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09062.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09064.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09065.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09066.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09070.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09071.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09073.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09074.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09075.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09076.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09077.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09078.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09079.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09080.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09081.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09082.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09083.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09084.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09085.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09086.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09087.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09088.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09089.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09090.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09091.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09095.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09100.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09102.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09103.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09106.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09107.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09108.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09109.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09110.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09111.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09113.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09114.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09115.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09117.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09118.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09130.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09135.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09138.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09139.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09140.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09141.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09144.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09147.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09148.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09149.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09150.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09151.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09152.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09153.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09155.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09156.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09157.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09159.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09168.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09169.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09170.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09171.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09172.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09173.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09174.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09175.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09176.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09177.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09178.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09179.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09180.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09182.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09183.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09185.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09186.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09191.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09192.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09193.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09194.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09195.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09196.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09197.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09200.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09201.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09202.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09203.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09205.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09206.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09207.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09208.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09209.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09210.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09211.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09212.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09213.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09214.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09225.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09226.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09227.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09232.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09233.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09234.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09235.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09236.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09237.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09238.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09240.png",9,train,"(cali.) Unit 1 1-2(4,2)"
